15	63720000	64590000	284.9000	0.1749	0.0000
17	75790000	75910000	280.3800	0.0401	0.0000
12	91310000	92310000	275.8200	0.1559	0.0000
22	37830000	38350000	275.7200	0.0922	0.0000
14	68470000	69410000	275.7000	0.1686	0.0000
16	66900000	67550000	274.6400	0.0409	0.0000
7	1890000	2090000	272.8200	0.0264	0.0000
9	35370000	36000000	272.5400	0.0904	0.0000
9	93060000	93330000	272.4200	0.0581	0.0000
1	26260000	26690000	272.0200	0.0621	0.0000
20	32050000	32650000	271.9800	0.1846	0.0000
3	52210000	53070000	271.8400	0.1077	0.0000
1	12080000	12670000	271.8000	0.0491	0.0000
2	136170000	136330000	271.6000	0.0801	0.0000
11	65620000	66180000	271.1600	0.0887	0.0000
17	77100000	77430000	271.0600	0.0540	0.0000
14	78460000	79160000	271.0200	0.1704	0.0000
16	10950000	11920000	271.0200	0.1676	0.0000
6	36010000	36690000	270.6200	0.1439	0.0000
4	112970000	113460000	270.6000	0.0652	0.0000
2	30070000	30570000	270.4000	0.2548	0.0000
17	2180000	2500000	270.2200	0.1194	0.0000
12	55860000	56220000	270.0800	0.1081	0.0000
21	46020000	46300000	269.9800	0.0519	0.0000
6	42400000	43390000	269.8200	0.2265	0.0000
16	57420000	58090000	269.7200	0.1682	0.0000
9	127740000	128000000	269.4400	0.1237	0.0000
17	17810000	17950000	269.4400	0.0470	0.0000
12	52740000	53670000	269.3800	0.1126	0.0000
17	80730000	81160000	269.3600	0.1787	0.0000
1	27080000	27750000	269.1800	0.4635	0.0000
12	111890000	112380000	269.0800	0.0446	0.0000
12	122850000	122870000	269.0800	0.0172	0.0000
2	232940000	233490000	269.0600	0.0652	0.0000
19	10590000	11050000	268.8800	0.0368	0.0000
10	73850000	74380000	268.8400	0.1048	0.0000
3	157380000	157540000	268.7400	0.0452	0.0000
1	192240000	192440000	268.5400	0.0200	0.0000
3	12460000	12900000	268.4800	0.0647	0.0000
6	33430000	34200000	268.4000	0.1539	0.0000
10	119290000	119590000	268.3400	0.0956	0.0000
1	206740000	206880000	268.3400	0.0272	0.0000
12	110300000	110720000	268.2200	0.0776	0.0000
17	77910000	78490000	268.1200	0.0797	0.0000
2	27610000	28590000	268.1000	0.1007	0.0000
5	30640000	31440000	267.9800	0.1083	0.0000
3	106050000	106370000	267.7200	0.1309	0.0000
16	88500000	88560000	267.3600	0.0405	0.0000
16	30400000	30610000	267.3000	0.1345	0.0000
10	6130000	6370000	267.2600	0.0582	0.0000
14	35180000	35430000	267.1800	0.0767	0.0000
22	20380000	20600000	267.1200	0.0873	0.0000
19	17670000	17890000	266.9600	0.0778	0.0000
5	134390000	134580000	266.9600	0.0701	0.0000
19	2500000	2600000	266.9600	0.0477	0.0000
9	130400000	131220000	266.8000	0.2121	0.0000
5	7420000	7930000	266.7400	0.0685	0.0000
16	67840000	68500000	266.6400	0.1697	0.0000
2	101190000	102070000	266.6200	0.0753	0.0000
1	150980000	151130000	266.6200	0.0262	0.0000
22	19910000	20280000	266.6000	0.1020	0.0000
5	177180000	177560000	266.5400	0.0264	0.0000
1	35460000	36460000	266.4800	0.1970	0.0000
8	142910000	143620000	266.2800	0.1488	0.0000
6	37050000	38030000	266.2600	0.4269	0.0000
18	23330000	23600000	266.1600	0.0846	0.0000
11	47160000	47320000	266.1000	0.0347	0.0000
19	6130000	7000000	266.0000	0.2220	0.0000
11	14340000	14570000	266.0000	0.0298	0.0000
19	47470000	47630000	265.9600	0.0338	0.0000
17	3930000	3950000	265.9000	0.0180	0.0000
17	78650000	79050000	265.8000	0.0417	0.0000
17	39400000	39730000	265.8000	0.0360	0.0000
11	131560000	132320000	265.6400	0.0557	0.0000
1	153520000	153810000	265.6200	0.0561	0.0000
18	24950000	25810000	265.5400	0.1501	0.0000
1	15290000	16250000	265.5000	0.1850	0.0000
11	750000	1010000	265.4800	0.0654	0.0000
17	39770000	40160000	265.4400	0.1445	0.0000
11	66850000	67480000	265.4000	0.1301	0.0000
22	37000000	37540000	265.4000	0.0606	0.0000
14	97920000	98780000	265.3800	0.2161	0.0000
17	50730000	51040000	265.3800	0.0961	0.0000
3	48570000	48710000	265.3600	0.0722	0.0000
2	152200000	152950000	265.3200	0.0335	0.0000
2	96560000	97010000	265.2600	0.0261	0.0000
1	7880000	8350000	265.1600	0.0357	0.0000
19	44960000	45340000	265.1200	0.1455	0.0000
3	43310000	43510000	265.1200	0.0625	0.0000
1	28590000	29160000	265.1000	0.0913	0.0000
4	2200000	2710000	264.9400	0.0702	0.0000
17	67380000	67750000	264.9200	0.1460	0.0000
13	101870000	102500000	264.9200	0.0376	0.0000
3	191910000	192640000	264.9000	0.1466	0.0000
17	8210000	8930000	264.8800	0.0622	0.0000
8	142050000	142850000	264.8600	0.1450	0.0000
21	43650000	44060000	264.7800	0.0476	0.0000
4	137330000	138010000	264.7600	0.1194	0.0000
6	30770000	30960000	264.7600	0.0391	0.0000
14	104620000	104810000	264.7600	0.0376	0.0000
5	127210000	127440000	264.7200	0.0260	0.0000
2	171170000	171230000	264.7000	0.0293	0.0000
9	133500000	133800000	264.5800	0.0428	0.0000
22	44630000	44860000	264.5000	0.0960	0.0000
20	6230000	6750000	264.5000	0.0390	0.0000
2	61340000	61900000	264.4600	0.0675	0.0000
17	32370000	32600000	264.4400	0.0777	0.0000
9	128870000	129010000	264.4400	0.0481	0.0000
21	36030000	36530000	264.3800	0.0981	0.0000
6	157810000	158790000	264.3000	0.1533	0.0000
11	75250000	75420000	264.2800	0.0599	0.0000
8	63490000	64090000	264.2800	0.0415	0.0000
13	36270000	36920000	264.2400	0.0560	0.0000
1	167250000	167790000	264.2000	0.1270	0.0000
9	130120000	130280000	264.0800	0.0406	0.0000
3	18470000	18830000	264.0600	0.0248	0.0000
2	100470000	100740000	264.0400	0.0438	0.0000
5	88640000	88670000	264.0200	0.0213	0.0000
5	172840000	173220000	263.8800	0.0516	0.0000
8	22280000	22660000	263.8600	0.1770	0.0000
4	114770000	114840000	263.8000	0.0196	0.0000
12	132410000	132560000	263.7800	0.0364	0.0000
4	8150000	8260000	263.7800	0.0349	0.0000
1	19280000	19470000	263.7800	0.0317	0.0000
2	237820000	238450000	263.7200	0.1693	0.0000
12	123830000	124710000	263.6200	0.0146	0.0000
21	42160000	42310000	263.5600	0.0522	0.0000
3	130540000	130680000	263.5600	0.0520	0.0000
16	81480000	81730000	263.5000	0.1834	0.0000
8	143900000	144100000	263.5000	0.0464	0.0000
7	19720000	19840000	263.3800	0.0366	0.0000
13	49810000	49850000	263.3800	0.0156	0.0000
4	88440000	88790000	263.3400	0.0603	0.0000
4	47020000	47280000	263.3000	0.1312	0.0000
3	30280000	30540000	263.3000	0.0800	0.0000
10	74600000	75100000	263.2800	0.0880	0.0000
4	156890000	157440000	263.2800	0.0815	0.0000
19	19230000	19380000	263.2400	0.0570	0.0000
12	82060000	82980000	263.2200	0.1713	0.0000
13	18210000	18220000	263.1800	21.0988	0.0000
3	45410000	46270000	263.1800	0.1222	0.0000
12	76760000	77170000	263.1800	0.0730	0.0000
1	155240000	155440000	263.1600	0.0252	0.0000
19	8590000	8650000	263.1600	0.0227	0.0000
1	39900000	40360000	263.1400	0.0984	0.0000
19	42120000	42440000	263.0600	0.0518	0.0000
3	128400000	128680000	263.0400	0.1236	0.0000
19	3530000	3700000	263.0200	0.0448	0.0000
6	41760000	42400000	263.0000	0.0881	0.0000
6	126220000	126380000	262.9400	0.0455	0.0000
18	32440000	33180000	262.9400	0.0406	0.0000
17	82010000	82160000	262.9000	0.0656	0.0000
12	62910000	63030000	262.9000	0.0169	0.0000
9	113670000	113820000	262.8600	0.0181	0.0000
3	48960000	49120000	262.8400	0.0511	0.0000
1	60050000	60360000	262.8200	0.0944	0.0000
14	92460000	92630000	262.8000	0.1175	0.0000
19	40120000	40550000	262.7400	0.0956	0.0000
10	43170000	43360000	262.7400	0.0675	0.0000
2	153040000	153180000	262.7400	0.0320	0.0000
10	110690000	110950000	262.7000	0.0972	0.0000
17	65110000	65520000	262.7000	0.0617	0.0000
3	191060000	191170000	262.7000	0.0547	0.0000
15	48080000	48360000	262.6800	0.0593	0.0000
3	173220000	173700000	262.6200	0.1373	0.0000
20	61970000	62370000	262.5800	0.0109	0.0000
22	41420000	42070000	262.5600	0.0899	0.0000
16	22330000	22350000	262.5400	0.0205	0.0000
1	237540000	237840000	262.4800	0.0628	0.0000
11	47710000	47850000	262.4800	0.0462	0.0000
7	124720000	124980000	262.4600	0.0644	0.0000
16	89250000	90000000	262.4400	0.1321	0.0000
18	12700000	13340000	262.4400	0.0679	0.0000
17	82380000	83200000	262.4200	0.0877	0.0000
13	59800000	59970000	262.4200	0.0638	0.0000
20	33720000	34140000	262.3400	0.0443	0.0000
2	229860000	230260000	262.3200	0.0908	0.0000
3	141420000	141620000	262.3000	0.0790	0.0000
3	169060000	169350000	262.2800	0.1665	0.0000
17	76020000	76070000	262.2200	0.0152	0.0000
17	55570000	55800000	262.1800	0.0428	0.0000
10	91800000	91850000	262.1800	0.0344	0.0000
20	63650000	64290000	262.1200	0.1780	0.0000
4	17170000	17470000	262.0800	0.0694	0.0000
2	176810000	176860000	262.0200	0.0641	0.0000
11	96040000	96170000	262.0200	0.0485	0.0000
18	53330000	53470000	261.9600	0.0440	0.0000
2	157340000	157370000	261.9400	0.0156	0.0000
3	53260000	53320000	261.9200	0.0499	0.0000
2	241000000	241610000	261.9200	0.0459	0.0000
3	129530000	129660000	261.9000	0.0358	0.0000
16	6600000	6810000	261.8800	0.0240	0.0000
2	69690000	70030000	261.8600	0.0801	0.0000
14	63300000	63660000	261.8400	0.1199	0.0000
2	60760000	60930000	261.8400	0.0673	0.0000
15	40280000	40340000	261.8400	0.0220	0.0000
19	4090000	4580000	261.8200	0.1226	0.0000
1	115690000	115850000	261.8200	0.0641	0.0000
4	12930000	13070000	261.8200	0.0315	0.0000
9	117270000	118090000	261.8000	0.1649	0.0000
8	18380000	18580000	261.7200	0.0483	0.0000
