15	63620000	64500000	293.9000	0.0783	0.0000
20	32050000	32650000	293.5600	0.0826	0.0000
14	78460000	79050000	293.0000	0.0445	0.0000
6	36040000	36590000	292.8600	0.0895	0.0000
16	66900000	67550000	292.7000	0.0461	0.0000
4	112710000	113430000	291.9600	0.0840	0.0000
3	52100000	52910000	291.7400	0.2186	0.0000
3	45410000	46270000	291.4600	0.1367	0.0000
17	47630000	48500000	291.1800	0.2629	0.0000
2	233010000	233470000	290.9400	0.0408	0.0000
6	42440000	43380000	290.8400	0.0696	0.0000
22	37850000	38340000	290.2200	0.0946	0.0000
17	75790000	75870000	289.9600	0.0622	0.0000
22	19830000	20310000	288.6000	0.0842	0.0000
11	65740000	66580000	288.5800	0.1489	0.0000
17	28400000	29340000	288.1600	0.0776	0.0000
16	67850000	68500000	287.8600	0.0550	0.0000
17	39800000	40120000	287.7400	0.0521	0.0000
8	22290000	22720000	287.4600	0.0806	0.0000
10	73760000	74260000	287.4200	0.0765	0.0000
9	35360000	35950000	287.3800	0.0693	0.0000
9	93060000	93330000	287.0800	0.0569	0.0000
16	57430000	57730000	286.9800	0.0383	0.0000
1	26260000	26690000	286.9000	0.0594	0.0000
15	41880000	42740000	286.7400	0.0683	0.0000
17	39400000	39730000	286.6800	0.0394	0.0000
3	157350000	157610000	286.6400	0.0326	0.0000
6	33420000	34200000	286.6000	0.1093	0.0000
12	55640000	56470000	286.5600	0.0658	0.0000
21	45630000	46540000	286.4800	0.0868	0.0000
11	14330000	14570000	286.2000	0.0521	0.0000
13	101870000	102500000	285.6400	0.0537	0.0000
17	26860000	26880000	285.6200	0.0109	0.0000
4	137330000	138010000	285.4200	0.0999	0.0000
3	141340000	141610000	285.3200	0.0405	0.0000
17	81930000	82290000	285.2600	0.0353	0.0000
17	3890000	4450000	285.2200	0.0971	0.0000
1	206740000	206870000	285.1800	0.0452	0.0000
17	2180000	2500000	285.1200	0.0888	0.0000
17	17780000	17970000	284.8800	0.0555	0.0000
7	19720000	19840000	284.8600	0.0374	0.0000
1	15270000	16270000	284.8000	0.1068	0.0000
15	40730000	40870000	284.8000	0.0288	0.0000
1	27540000	27850000	284.7200	0.0534	0.0000
