15	63620000	64590000	277.0400	0.1530	0.0000
17	75790000	75920000	275.1400	0.0599	0.0000
2	136170000	136330000	274.9600	0.0454	0.0000
16	57380000	58090000	274.7400	0.0678	0.0000
3	52200000	53040000	274.5200	0.1222	0.0000
2	232950000	233470000	274.4000	0.1236	0.0000
9	35630000	36120000	272.6200	0.0612	0.0000
10	73740000	74390000	272.4800	0.1638	0.0000
6	33410000	34200000	272.4400	0.0608	0.0000
6	36140000	37050000	270.4600	0.1775	0.0000
12	91580000	92140000	270.2600	0.0617	0.0000
16	66930000	67530000	270.0200	0.1302	0.0000
6	42520000	43360000	269.2600	0.0531	0.0000
3	141420000	141600000	269.2400	0.0731	0.0000
1	12070000	12510000	269.2200	0.1132	0.0000
1	35420000	36420000	268.8600	0.1045	0.0000
4	2160000	2920000	268.7800	0.0865	0.0000
22	37830000	38350000	268.5200	0.0784	0.0000
12	110300000	110720000	268.3800	0.0728	0.0000
3	45400000	46340000	268.1000	0.0584	0.0000
1	26180000	26690000	267.6000	0.0936	0.0000
2	27600000	28590000	267.5800	0.1579	0.0000
17	81980000	82250000	267.5000	0.0531	0.0000
10	119290000	119590000	267.2200	0.1090	0.0000
9	93060000	93330000	267.0800	0.0683	0.0000
12	122850000	122870000	267.0800	0.0071	0.0000
5	134390000	134580000	266.9200	0.0549	0.0000
1	206740000	206880000	266.9000	0.0458	0.0000
19	17620000	17890000	266.8400	0.0441	0.0000
17	8180000	8790000	266.8000	0.1667	0.0000
4	112980000	113450000	266.5400	0.0595	0.0000
17	77100000	77440000	266.3800	0.0708	0.0000
16	88480000	88560000	266.3200	0.0606	0.0000
12	111840000	112380000	266.2600	0.0810	0.0000
22	19910000	20140000	266.1400	0.0317	0.0000
9	136090000	136110000	266.1000	0.0174	0.0000
7	1890000	2060000	265.9200	0.0493	0.0000
4	6490000	7260000	265.9000	0.1708	0.0000
1	52340000	52500000	265.9000	0.0566	0.0000
11	65630000	66130000	265.8800	0.1276	0.0000
15	69670000	69760000	265.7000	0.0369	0.0000
12	55860000	56220000	265.6600	0.1173	0.0000
19	10570000	11050000	265.3000	0.1269	0.0000
11	85600000	85900000	265.1600	0.1274	0.0000
16	67880000	68580000	264.9000	0.1622	0.0000
3	43230000	43510000	264.8800	0.0602	0.0000
1	39900000	40360000	264.8400	0.0823	0.0000
16	10920000	11900000	264.8200	0.3719	0.0000
1	8070000	8400000	264.8200	0.0453	0.0000
18	23330000	23570000	264.8000	0.0832	0.0000
9	136380000	136720000	264.8000	0.0669	0.0000
3	48220000	48730000	264.7800	0.0834	0.0000
21	43630000	44070000	264.4400	0.0767	0.0000
11	47160000	47320000	264.4400	0.0738	0.0000
21	42140000	42310000	264.3200	0.0466	0.0000
2	240990000	241580000	264.2600	0.0820	0.0000
2	100500000	101440000	264.2400	0.0932	0.0000
22	41420000	42070000	264.2200	0.1074	0.0000
14	68420000	69410000	264.1800	0.1183	0.0000
14	92390000	92630000	264.1800	0.1132	0.0000
9	130410000	131220000	264.0800	0.1781	0.0000
17	39780000	40160000	264.0600	0.0877	0.0000
14	35180000	35470000	264.0600	0.0601	0.0000
3	105700000	106430000	263.9400	0.1495	0.0000
1	205600000	205870000	263.9400	0.0680	0.0000
9	37120000	37220000	263.7600	0.0317	0.0000
2	61300000	61870000	263.7000	0.0769	0.0000
8	132780000	133600000	263.6400	0.1244	0.0000
12	81960000	82930000	263.5200	0.1652	0.0000
8	63490000	64070000	263.4800	0.1179	0.0000
17	80730000	81160000	263.4800	0.0670	0.0000
19	47490000	47710000	263.4800	0.0609	0.0000
19	960000	1020000	263.4800	0.0391	0.0000
1	2420000	2510000	263.4600	0.0203	0.0000
22	37370000	37580000	263.3000	0.0859	0.0000
4	114260000	114990000	263.2200	0.1180	0.0000
4	88220000	88750000	263.2000	0.0720	0.0000
16	22300000	22350000	263.2000	0.0290	0.0000
2	64460000	64880000	263.1800	0.1152	0.0000
12	53580000	53660000	263.1800	0.0402	0.0000
1	145980000	146000000	263.1600	0.0297	0.0000
14	100400000	100770000	263.1200	0.0686	0.0000
14	78460000	79150000	262.9800	0.1435	0.0000
3	30280000	30540000	262.9600	0.0448	0.0000
17	2160000	2910000	262.9200	0.1114	0.0000
5	177220000	177570000	262.9200	0.0901	0.0000
13	40010000	40330000	262.9200	0.0704	0.0000
17	32360000	32560000	262.8800	0.0416	0.0000
13	101820000	102450000	262.8600	0.0935	0.0000
17	3870000	3980000	262.7600	0.0447	0.0000
6	157810000	158800000	262.7000	0.0702	0.0000
17	36950000	37640000	262.6400	0.0613	0.0000
20	32110000	32840000	262.5000	0.1906	0.0000
17	55570000	55800000	262.4600	0.0228	0.0000
4	44800000	45460000	262.4400	0.1175	0.0000
2	25190000	25420000	262.3800	0.0714	0.0000
9	127750000	127920000	262.2200	0.0249	0.0000
3	182840000	182910000	262.2200	0.0241	0.0000
10	110030000	110980000	262.1800	0.1332	0.0000
22	20380000	20600000	262.1400	0.0430	0.0000
22	37050000	37140000	262.1000	0.0397	0.0000
19	6170000	6980000	262.0600	0.1171	0.0000
11	105190000	105990000	262.0400	0.1920	0.0000
17	76020000	76050000	262.0200	0.0203	0.0000
12	76870000	77170000	262.0000	0.0745	0.0000
1	150980000	151140000	261.9800	0.0393	0.0000
16	1360000	1510000	261.9800	0.0269	0.0000
