17	47630000	48530000	308.0200	0.1868	0.0000
3	45350000	46250000	307.0000	0.1173	0.0000
15	41700000	42690000	306.8800	0.1693	0.0000
4	112690000	113460000	305.4800	0.2712	0.0000
17	28430000	29280000	304.6000	0.1291	0.0000
20	32060000	32640000	302.5600	0.1234	0.0000
8	22450000	23240000	302.4400	0.2519	0.0000
1	39150000	39450000	301.6200	0.0710	0.0000
2	233120000	233560000	301.3600	0.0599	0.0000
17	39640000	40050000	300.7800	0.0560	0.0000
6	36040000	36590000	300.3400	0.0898	0.0000
11	45900000	46110000	300.1600	0.0364	0.0000
1	186480000	187080000	299.5200	0.1070	0.0000
9	113230000	113430000	299.2200	0.0262	0.0000
6	42300000	43300000	298.9400	0.1974	0.0000
17	3920000	4330000	298.9000	0.1209	0.0000
16	57430000	57700000	298.5400	0.1075	0.0000
9	320000	450000	298.4200	0.0357	0.0000
11	105240000	105960000	298.2000	0.0657	0.0000
6	41010000	42010000	298.0600	0.1809	0.0000
1	53690000	54380000	297.9400	0.1176	0.0000
12	121300000	121580000	297.7600	0.0939	0.0000
17	75540000	75710000	297.6600	0.0261	0.0000
16	66920000	67580000	297.6400	0.0393	0.0000
7	19750000	19830000	297.6200	0.0351	0.0000
5	96590000	97070000	297.4600	0.1311	0.0000
8	18100000	18800000	297.4400	0.1081	0.0000
3	51940000	52930000	297.2400	0.2790	0.0000
20	59180000	59260000	297.1000	0.0255	0.0000
15	40730000	40870000	297.0400	0.0367	0.0000
14	99160000	99270000	296.9000	0.0853	0.0000
14	78470000	79030000	296.8600	0.0740	0.0000
4	6850000	7010000	296.7600	0.0567	0.0000
1	151100000	151820000	296.6200	0.2670	0.0000
14	21350000	21540000	296.6000	0.0507	0.0000
2	98540000	98630000	296.5000	0.1012	0.0000
16	67940000	68540000	296.4200	0.2074	0.0000
22	19920000	20310000	296.4200	0.0408	0.0000
8	129830000	130090000	296.3200	0.0772	0.0000
1	55050000	55210000	295.9800	0.0496	0.0000
14	101870000	102520000	295.8000	0.1142	0.0000
14	73090000	73200000	295.4000	0.0908	0.0000
3	141340000	141610000	295.3600	0.0312	0.0000
1	63140000	63340000	295.2800	0.0411	0.0000
14	50100000	50810000	294.9200	0.1238	0.0000
17	81980000	82290000	294.7600	0.0483	0.0000
15	62990000	63350000	294.5800	0.0849	0.0000
8	122690000	123150000	294.4800	0.0604	0.0000
14	92360000	92610000	294.4000	0.0507	0.0000
1	206480000	206880000	294.3600	0.0275	0.0000
22	21660000	21810000	294.1000	0.0587	0.0000
1	40410000	40900000	294.0400	0.1340	0.0000
20	35280000	35690000	294.0200	0.0632	0.0000
1	153380000	153850000	293.9200	0.0519	0.0000
11	71920000	72660000	293.9000	0.0615	0.0000
21	46160000	46390000	293.9000	0.0552	0.0000
3	169000000	169650000	293.8000	0.0595	0.0000
3	36800000	36940000	293.7600	0.0515	0.0000
10	132230000	132520000	293.6600	0.0787	0.0000
14	20290000	20520000	293.6600	0.0758	0.0000
17	42700000	42870000	293.6400	0.0328	0.0000
16	23440000	24190000	293.6000	0.1109	0.0000
11	114130000	114310000	293.6000	0.0501	0.0000
15	40280000	40370000	293.5400	0.0277	0.0000
10	73820000	74250000	293.5200	0.0752	0.0000
13	39070000	39470000	293.5000	0.0683	0.0000
22	37870000	38340000	293.3800	0.0634	0.0000
9	93070000	93750000	293.3400	0.0977	0.0000
20	34690000	35070000	293.3200	0.0716	0.0000
2	69710000	69880000	293.2800	0.1401	0.0000
12	109470000	109970000	293.2600	0.0416	0.0000
6	37230000	38180000	293.2200	0.1760	0.0000
20	41070000	41430000	293.1800	0.0436	0.0000
11	32290000	32720000	293.0200	0.1891	0.0000
8	28710000	29380000	293.0000	0.0932	0.0000
2	225380000	226230000	292.8600	0.0324	0.0000
11	30720000	31320000	292.8200	0.0342	0.0000
17	26860000	26880000	292.8200	0.0097	0.0000
9	86290000	86370000	292.7400	0.0187	0.0000
20	44750000	45430000	292.6800	0.0610	0.0000
5	154350000	154440000	292.5400	0.0265	0.0000
6	33370000	34020000	292.5000	0.0757	0.0000
16	56660000	57060000	292.5000	0.0586	0.0000
1	240050000	240340000	292.4000	0.0714	0.0000
17	50100000	51050000	292.3200	0.0530	0.0000
6	111650000	111750000	292.1200	0.0700	0.0000
12	56990000	57310000	292.0600	0.0886	0.0000
11	65740000	66580000	292.0200	0.1486	0.0000
1	178330000	178470000	292.0200	0.0209	0.0000
16	27430000	27540000	292.0200	0.0170	0.0000
6	144440000	144560000	291.9400	0.0584	0.0000
17	79910000	80400000	291.8800	0.0849	0.0000
6	148270000	148560000	291.8600	0.0637	0.0000
8	27380000	27470000	291.8400	0.0940	0.0000
3	190040000	190910000	291.8200	0.1741	0.0000
12	90790000	91260000	291.7800	0.0841	0.0000
10	88890000	88990000	291.7000	0.0266	0.0000
3	102220000	102680000	291.6000	0.0585	0.0000
3	12440000	12930000	291.5400	0.0928	0.0000
4	185620000	185980000	291.5000	0.0981	0.0000
1	36170000	36180000	291.4000	0.0069	0.0000
12	55670000	56440000	291.3200	0.1205	0.0000
4	3170000	3390000	291.3200	0.0561	0.0000
10	110090000	111030000	291.3000	0.1374	0.0000
16	88710000	88880000	291.1800	0.1890	0.0000
20	33640000	33690000	291.1600	0.0533	0.0000
1	15330000	16240000	291.1400	0.0617	0.0000
8	132740000	133490000	291.0400	0.0857	0.0000
12	123800000	124670000	290.9600	0.1650	0.0000
19	42100000	42200000	290.9000	0.0413	0.0000
15	63620000	64500000	290.8400	0.0983	0.0000
2	227630000	227750000	290.8000	0.0572	0.0000
11	14370000	14570000	290.7600	0.0480	0.0000
16	81420000	81870000	290.5200	0.0853	0.0000
14	77080000	77760000	290.5200	0.0749	0.0000
7	155630000	155780000	290.5000	0.0678	0.0000
3	191880000	192610000	290.4800	0.1292	0.0000
1	88700000	89120000	290.3000	0.0571	0.0000
15	90430000	90500000	290.3000	0.0139	0.0000
11	102000000	102220000	290.2600	0.0510	0.0000
4	84500000	84930000	290.2200	0.0185	0.0000
15	48050000	48380000	290.1000	0.0438	0.0000
10	101320000	102120000	289.9400	0.1140	0.0000
4	89790000	89860000	289.9400	0.0198	0.0000
3	146050000	146380000	289.7800	0.0242	0.0000
9	121110000	121250000	289.7200	0.0860	0.0000
6	31630000	31730000	289.6400	0.0213	0.0000
11	72670000	72860000	289.5800	0.0634	0.0000
1	6030000	6110000	289.5400	0.0089	0.0000
6	2740000	3040000	289.5000	0.0348	0.0000
2	137880000	138490000	289.4600	0.0438	0.0000
3	12970000	13120000	289.4400	0.0441	0.0000
15	55400000	55860000	289.3400	0.0484	0.0000
4	78940000	79390000	289.3200	0.0796	0.0000
5	65550000	66190000	289.3000	0.0577	0.0000
17	75790000	75870000	289.2800	0.0546	0.0000
2	209330000	209600000	289.2600	0.0335	0.0000
17	2040000	2450000	289.2400	0.0318	0.0000
20	860000	1530000	289.2000	0.0558	0.0000
21	28640000	29140000	289.2000	0.0352	0.0000
2	83640000	84100000	289.1000	0.0761	0.0000
1	25870000	26610000	289.0400	0.0634	0.0000
6	140050000	140830000	289.0000	0.0895	0.0000
9	132190000	132980000	288.9800	0.1013	0.0000
17	74180000	74980000	288.9400	0.1617	0.0000
2	68800000	69000000	288.9200	0.0245	0.0000
4	162490000	163480000	288.8800	0.1163	0.0000
2	199460000	199710000	288.8800	0.0453	0.0000
3	157350000	157610000	288.8600	0.0611	0.0000
16	3520000	3770000	288.7800	0.0407	0.0000
1	51480000	51860000	288.7200	0.1113	0.0000
9	35360000	35950000	288.7000	0.1526	0.0000
1	209990000	210820000	288.6800	0.1082	0.0000
9	37150000	37930000	288.6800	0.0854	0.0000
12	54460000	54590000	288.6600	0.0209	0.0000
6	158050000	158800000	288.6400	0.0975	0.0000
9	97930000	98340000	288.6000	0.0875	0.0000
14	22520000	22550000	288.5400	0.0125	0.0000
13	101870000	102500000	288.5200	0.0735	0.0000
22	26440000	26620000	288.5000	0.0538	0.0000
3	65720000	66210000	288.4000	0.0903	0.0000
9	104150000	104690000	288.3800	0.0417	0.0000
2	57700000	57860000	288.3800	0.0392	0.0000
14	63870000	64470000	288.3600	0.1066	0.0000
16	2010000	2100000	288.3400	0.0831	0.0000
12	13590000	14080000	288.3000	0.0475	0.0000
1	19030000	19250000	288.2800	0.1133	0.0000
11	118360000	118630000	288.2400	0.0515	0.0000
3	178570000	178710000	288.2000	0.0477	0.0000
2	121720000	121770000	288.2000	0.0076	0.0000
6	26380000	26440000	288.1800	0.0192	0.0000
11	73310000	73480000	288.1600	0.0961	0.0000
2	53800000	54170000	288.1200	0.1054	0.0000
14	41460000	41840000	288.1200	0.0828	0.0000
4	137200000	138010000	288.0600	0.0709	0.0000
17	82540000	83200000	288.0600	0.0541	0.0000
4	6700000	6770000	287.9600	0.0173	0.0000
20	34290000	34600000	287.9200	0.0541	0.0000
10	34290000	34960000	287.9000	0.3580	0.0000
1	110180000	110450000	287.8800	0.0297	0.0000
10	94180000	94500000	287.8400	0.0410	0.0000
5	150360000	150460000	287.8200	0.0762	0.0000
7	120650000	120880000	287.8200	0.0717	0.0000
3	47290000	47650000	287.8000	0.0447	0.0000
12	57540000	57940000	287.7600	0.1127	0.0000
2	146850000	147010000	287.7600	0.0716	0.0000
10	100160000	100320000	287.7000	0.0901	0.0000
3	14100000	15080000	287.6800	0.1164	0.0000
7	27690000	27970000	287.6800	0.0702	0.0000
8	81440000	81560000	287.6000	0.0375	0.0000
9	128160000	128530000	287.6000	0.0303	0.0000
16	53400000	53580000	287.5600	0.0691	0.0000
12	88230000	88320000	287.5400	0.0119	0.0000
13	38430000	38950000	287.5000	0.1008	0.0000
10	103170000	103520000	287.5000	0.0597	0.0000
22	17670000	17830000	287.4600	0.0516	0.0000
10	68720000	69400000	287.3800	0.1338	0.0000
9	3940000	4470000	287.3600	0.0795	0.0000
9	120520000	120920000	287.3600	0.0166	0.0000
4	173640000	174210000	287.3400	0.1790	0.0000
1	217020000	217150000	287.3400	0.0586	0.0000
3	98110000	98440000	287.3200	0.0785	0.0000
1	167620000	167750000	287.2800	0.0490	0.0000
11	131850000	132270000	287.2600	0.0948	0.0000
5	141560000	142020000	287.2400	0.0804	0.0000
2	73870000	74190000	287.2200	0.0900	0.0000
12	118150000	118410000	287.2000	0.0682	0.0000
1	40040000	40270000	287.1800	0.0847	0.0000
4	176980000	177280000	287.1800	0.0506	0.0000
3	105660000	106110000	287.1600	0.1514	0.0000
6	157010000	157640000	287.1600	0.0471	0.0000
13	108580000	109140000	287.1400	0.0839	0.0000
10	22530000	22610000	287.0400	0.0267	0.0000
2	218270000	218740000	287.0200	0.4082	0.0000
5	83220000	83620000	287.0200	0.1042	0.0000
5	35140000	35410000	287.0000	0.0148	0.0000
5	177480000	177600000	286.9600	0.0242	0.0000
1	205020000	205400000	286.9400	0.2008	0.0000
4	36470000	36790000	286.9200	0.0487	0.0000
2	61040000	61440000	286.9000	0.0970	0.0000
4	94670000	95040000	286.8800	0.0935	0.0000
21	25220000	25280000	286.8400	0.0157	0.0000
4	84370000	84490000	286.7800	0.0508	0.0000
14	74590000	75550000	286.7600	0.1096	0.0000
1	16950000	17180000	286.7600	0.0409	0.0000
3	127470000	127740000	286.7200	0.0463	0.0000
6	104870000	105140000	286.7000	0.1467	0.0000
3	182820000	182880000	286.6800	0.0304	0.0000
9	33180000	33380000	286.6400	0.0386	0.0000
7	105020000	105240000	286.6200	0.0798	0.0000
4	17180000	17410000	286.6200	0.0311	0.0000
19	19410000	19560000	286.6200	0.0271	0.0000
1	27540000	27850000	286.6000	0.0392	0.0000
22	45930000	46460000	286.6000	0.0310	0.0000
10	116810000	117090000	286.5600	0.0371	0.0000
2	156830000	157060000	286.5200	0.0791	0.0000
1	185710000	186290000	286.5000	0.0733	0.0000
12	530000	620000	286.5000	0.0365	0.0000
12	112030000	112330000	286.4800	0.0881	0.0000
12	47560000	48240000	286.4400	0.1255	0.0000
20	51430000	51510000	286.4400	0.0364	0.0000
3	116780000	117140000	286.3600	0.0633	0.0000
5	122390000	122510000	286.3600	0.0139	0.0000
3	131640000	131870000	286.3000	0.0288	0.0000
3	43230000	43400000	286.2200	0.0320	0.0000
4	158090000	158300000	286.1800	0.0291	0.0000
17	29460000	29700000	286.1600	0.0555	0.0000
19	3600000	3680000	286.1600	0.0329	0.0000
8	23670000	24190000	286.1400	0.0761	0.0000
19	45010000	45160000	286.1200	0.0734	0.0000
11	83600000	83870000	286.1000	0.0550	0.0000
1	3510000	3880000	286.0800	0.0760	0.0000
15	38480000	38550000	286.0800	0.0488	0.0000
17	34650000	35370000	286.0400	0.1535	0.0000
5	142840000	142920000	286.0000	0.0224	0.0000
11	133910000	134480000	285.9800	0.0640	0.0000
5	129650000	129880000	285.9200	0.0292	0.0000
22	36890000	37210000	285.9000	0.0446	0.0000
17	57800000	58250000	285.8800	0.1146	0.0000
1	155760000	156080000	285.8800	0.0599	0.0000
2	150830000	151170000	285.8600	0.0534	0.0000
22	20420000	20660000	285.8400	0.0192	0.0000
11	46490000	46550000	285.8400	0.0103	0.0000
4	165830000	166190000	285.7600	0.0327	0.0000
12	40940000	41080000	285.7000	0.0235	0.0000
21	30470000	31460000	285.6800	0.0991	0.0000
11	64650000	64740000	285.6600	0.0338	0.0000
4	110470000	110640000	285.6200	0.0255	0.0000
3	63800000	64040000	285.6000	0.0489	0.0000
